orig_index,access_e2sfca
12040,0.0015985273162511535
12118,0.00034785903824341956
12119,0.0010142149447555783
12496,0.0001680840093252068
12569,0.0011595655798204482
12571,0.00043878341139305253
12573,2.4929394934758994e-06
12644,0.0012021506223973309
12645,0.0016717387505303812
12646,0.0013536593327020733
12647,0.0013963460262992836
12648,0.0007076774173778115
12653,0.00042497101516566723
12720,0.0018891056862423742
12723,0.001770176480876647
12724,0.0012670545629657715
12726,0.001262610671720001
12727,0.0005139517558114718
12728,0.001598673666705775
12729,0.0023720620631231502
12794,0.000850942080644034
12795,0.00012510034947850614
12796,0.002144925558321801
12800,0.0028713108949140896
12802,0.004837259044235008
12803,0.004679205587886983
12804,0.005742934683885085
12871,0.0017621754010313418
12872,0.002166702271300413
12879,0.007774860183590143
12957,0.00752784408642396
13023,0.00042021139592427484
13030,0.009372851002693118
13035,0.005593327974532746
13036,0.0018089545443973187
13037,0.0005057421839601121
13101,0.0005642482029574633
13110,0.011739819239757148
13111,0.01036328821256197
13113,0.006923091626266452
13114,0.0035726183817527766
13180,0.0010630656885593792
13181,0.002051295207224388
13182,0.00258048996486587
13191,0.00691426695488561
13192,0.0017038019217695812
13259,0.0010464548872217174
13260,0.001986733179230568
13261,0.0029612533414689955
13262,0.003160361658053109
13340,0.0017543883747446725
13341,0.0024460098797548053
13423,0.0021173086341540093
13424,0.002669072052202325
13425,0.003231729987803805
13426,0.004693675686915879
13427,0.006297363660992879
13508,0.0016744289913932996
13509,0.00244922873271308
13510,0.0019950829095104774
13594,0.0014362689125334551
13598,0.005158090289098588
13600,0.0031972173463957307
13677,0.0008211981426404995
13678,0.0010930395311376374
13680,0.0032353542435097785
13682,0.004401126944531268
13683,0.0040029418137418425
13684,0.003667426956079645
13685,0.0019677502633271616
13686,0.0019472391697135517
13687,0.00030682737821569403
13762,0.0015119248430462205
13763,0.0012797356909619393
13765,0.0016031121931067375
13766,0.0009089878813827369
13767,0.000889777442639682
13768,0.002517463485064588
13769,0.0027862948302906114
13771,0.0012854799693473129
13772,0.0005343344470169999
13847,0.0021383332241832922
13848,0.002056896430338648
13851,0.001678819718217096
13852,0.002055078432211233
13853,0.0026305800635526887
13855,0.0015475293712313165
13856,0.00021347805821790805
13933,0.0026104563097533793
13934,0.0029564749664563305
14021,0.002551853007233679
14022,0.0011827827073584492
14023,0.0015570720114605012
14116,0.0007332021082386628
14413,0.00022358721222352936
22895,0.0011255493275566762
22896,0.0005149519641527737
22897,0.0018289710300471544
22961,0.004723712148714823
22962,0.0045811087781291995
22963,0.0006443682832256464
22964,0.001960907310442559
22965,0.0028792157126048754
22967,0.0028744497038321413
22969,0.0029726350319747457
22970,0.002588972672296815
22972,0.003476151406941954
22973,0.0042482908638040336
23033,0.03150367914657422
23037,0.036747500343353105
23043,0.003701857758724647
23044,0.004842137177991292
23045,0.006230441661157579
23052,0.003990012647671126
23053,0.0040804308580894965
23054,0.00014457510594111624
23130,5.258324502024306e-05
23135,0.008331077732382185
23138,0.006037687171604732
23141,0.0026332251110466423
23142,0.0010965428321307062
23219,0.001955023777308771
23221,0.0019461788950184335
23222,0.003370782998398246
23224,0.007499819298171153
23226,0.010571340977132668
23314,0.0010939228950419123
23315,0.0022825923091279446
23317,0.004483122776823609
23318,0.006971162468182492
23319,0.00967649857045495
23320,0.009992599225972459
23321,0.011054884801104718
23326,0.0015410118802015955
23407,0.035738713253111086
23408,0.011761269009278945
23412,0.0013738601759619943
23415,0.005000158394874121
23416,0.007269744176351775
23418,0.010647820814747917
23419,0.010820988301538124
23420,0.009043055007498132
23507,0.0016882562797479125
23508,0.002213276022876684
23510,0.00502067550575876
23511,0.007294161759249551
23512,0.007941796967516939
23513,0.009634860502462938
23514,0.010366998759715574
23519,0.0016421763255282454
23565,0.0012669642333586106
23566,0.0010283945800506195
23589,0.03818958154161583
23595,0.0023315465100927136
23596,0.0020837520733905895
23599,0.00359004839868339
23600,0.007836200298793823
23601,0.007758986858035305
23604,0.006541463721282315
23608,0.0007074171502767216
23648,0.0014732341861834932
23650,0.0011914362162313541
23651,0.002330277344570105
23652,0.006704789742234854
23665,0.0003694711163571356
23670,0.0187381462614407
23682,0.002257392163678712
23684,0.0021608529312798397
23686,0.004095774996187414
23687,0.006297717555062445
23688,0.006487215842924003
23693,0.000280573158100647
23732,0.0028154548437321035
23733,0.003059618652680065
23735,0.011732830422163231
23754,0.024575084983881414
23756,0.027972777370356465
23757,0.028024270518261524
23762,0.006222059469511318
23764,0.002647517503177957
23765,0.001945135873539902
23768,0.003155158737475203
23771,0.005431077630217159
23810,0.0037386326326404934
23816,0.030532560500026024
23828,0.0028594824703072927
23829,0.0032744255890527737
23830,0.003954804693463611
23831,0.007775433706445987
23836,0.02144758629362223
23837,0.019513050975068405
23838,0.01441921466351061
23840,0.008099870661937333
23841,0.0061796157674275055
23842,0.0033655939857702003
23843,0.002222133317763023
23895,0.019228630489020314
23902,0.001875041423616328
23907,0.003467009496848662
23909,0.004269929935622402
23910,0.004318632781886377
23911,0.004145183939527084
23912,0.0116952381075589
23913,0.009894342454474205
23916,0.004699455606938812
23917,0.0018438486736636493
23919,0.0009295912241047951
23924,0.000562269121912325
23955,0.004176331353717957
23970,0.00048773115298062804
23972,0.0023601637155907943
23973,0.0030848273245367834
23974,0.0038124277583256438
23977,0.0051408537694039875
23978,0.0063268401688351015
23979,0.009995221493408642
23981,0.001291844378649559
23983,0.00031253823915224164
24019,0.0012956015913528143
24020,0.00038035783419669453
24023,0.0057882234484531135
24025,0.005228636781289745
24034,0.002537118962179699
24037,0.0038467824931914924
24038,0.004511494291475177
24044,8.783578914920711e-05
24100,0.002339720939511358
24101,0.0009298735279317003
24159,0.01441921466351061
24165,0.01651251258842365
24166,0.016873516323104205
24167,0.015111936977761774
24168,0.010602781857286157
24170,0.005582948203050348
24177,0.015428055861013232
24178,0.012856499712023376
24190,0.015151692786786453
24192,0.009360641451089283
24193,0.005619722271469837
24207,0.008853540852138814
24208,0.008128315967549135
24209,0.0034620173590576182
24221,0.02686730968709267
24223,0.007087173505502121
24224,0.011835258809160486
24242,0.019417751184418765
24243,0.008521500084622593
24267,8.240452446098566e-05
24274,0.009581895558746783
24288,0.03718192689390791
24290,0.02938794163043908
24297,0.007730576437405068
24298,0.011054678655012064
24299,0.011659335630310177
24300,0.009284114010109843
24310,0.030039514801300266
24314,0.035674944492065985
24315,0.031276313298490704
24316,0.020050874984984274
24321,0.007400421539979888
24337,0.018576065860267506
24344,0.005104691247077709
24345,0.018083776979942092
24346,0.01761444901013291
24368,0.01929363825640182
24369,0.020367077244626497
24386,0.004609620349330384
24408,0.00698440889176241
24415,0.03782591872650367
24433,0.018276909658581305
25195,0.050110176875701254
25258,0.04438104702960138
25260,0.04858395119232286
26369,0.00045299935749780495
26436,0.0006475618458557523
26498,0.003441619757984473
26499,0.001800751331152441
26500,0.0009275510463441079
26501,0.0009884210551976934
26502,0.0010999863648948783
26503,0.0009138696438189567
26565,0.0031399373867207307
26566,0.00016790083539593493
26567,0.0001669650470740409
26568,0.0010477404969217847
26569,0.001229635417251917
26570,0.0012042262622618976
26571,0.0006668290346944466
26634,0.0005008278138708556
26635,0.0005160685014399342
26636,0.00045712282050103313
26637,0.0013838343366993871
26638,0.001382580302927785
26639,0.0014988144925010248
26640,0.001713480651955781
26650,0.0005858040174194481
26651,0.0018853330801070864
26704,0.001185802309625761
26705,0.0013432344893958424
26706,0.002304453826523222
26707,0.002521211535187343
26708,0.0013977056297316331
26709,0.0026118972887588182
26710,0.0013954373645751884
26719,0.0018975216455132911
26720,0.0021471055085556085
26773,0.0006056624394353803
26776,0.0026690582980175266
26777,0.0024979594748693497
26784,0.0004286345773646184
26788,0.0021149444096603895
26789,0.002331025463283009
26790,0.0023200002558189463
26791,0.0020909758209434644
26843,0.0013193754363695583
26844,0.0020073348392388468
26845,0.002716551869865175
26849,0.004286347245336736
26858,0.001831965841542714
26862,0.002300676525473082
26863,0.0021077695330340633
26864,0.0018547215059226867
26865,0.0008935480192124732
26867,0.00015388217819668068
26879,7.851913592741923e-05
26880,0.0019675656694900885
26881,0.003721841443124551
26882,0.0046235313920763715
26885,0.0024128498141545835
26886,0.003931103556438839
26887,0.002650392972857118
26899,0.005033096089895806
26917,0.0015193953480327526
26918,0.002769814294116497
26938,0.0017192670730594231
26939,0.001373386977080627
26940,0.0006828314300352782
26941,2.809767673602886e-07
26953,0.002003691418802552
26954,0.004712530091125827
26955,0.005866126209115026
26957,0.007616925373080127
26959,0.0067119096481515995
26960,0.00684253640696824
26961,0.007901400688025077
26968,0.007572350011784851
26969,0.008904476347843276
26972,0.008288209965522148
26974,0.0024260237731745203
26992,0.0008335116801506011
26994,0.003629959379718279
26995,0.0046076473630044645
26996,0.0048947341677941375
27012,0.0020996927309679353
27015,0.0011780458496890036
27016,6.349392119022826e-05
27028,0.004274306880693517
27029,0.006387476091234587
27032,0.00948835590752471
27033,0.009571935102767055
27035,0.008548661373847502
27036,0.009461551785237016
27037,0.011006429632940538
27038,0.006307583767837904
27039,0.006692526157630163
27044,0.008314310704367327
27045,0.00989466215886498
27048,0.0026323455088736237
27050,0.0027540248598209157
27069,0.0021840824329789474
27070,0.00171697137451299
27071,0.0010679034391127304
27072,0.0028533103057122528
27074,0.0034320664707260503
27086,0.0027868965136744342
27091,0.0012956049364986157
27092,0.00022519637781163933
27102,0.0008467993411342572
27104,0.0052350143703555115
27105,0.007247570323010492
27106,0.0082476902303645
27107,0.00966779031953857
27108,0.010519598905164608
27111,0.015973156081528286
27121,0.010091462906321146
27124,0.007853642524579901
27125,0.005513944715849641
27126,0.002779587841493898
27127,0.000703470352879831
27138,0.001725602526761788
27139,0.0015189357138096003
27140,0.0013153943431904235
27142,0.0005343376484363371
27147,0.0028490841577189434
27162,0.003130800963074051
27163,0.002700611534124509
27179,0.0003823625850305404
27180,0.003976917482531662
27182,0.007675670686892682
27185,0.010547974668684689
27186,0.013101822240144768
27191,0.008677921339271772
27192,0.007217169113684328
27193,0.007004691843209909
27194,0.008833238370087126
27196,0.009246080044337083
27201,0.0034313562470511616
27202,0.0013349027810786083
27213,0.0015965379025366182
27214,0.0012306261543462878
27216,0.0005251141739412845
27217,0.0011283755539124073
27218,0.0017968843394315457
27227,0.0012312136075019158
27229,0.0017159096082434795
27230,0.0013118025066301297
27232,0.0016518599487417435
27234,0.0002570052071769528
27235,0.0002556871393971218
27236,0.0012305285871983289
27237,0.0013459776309263758
27238,0.0030873857158574864
27239,0.00262779508704969
27242,0.0016322274591170098
27244,0.00047918493012090896
27255,0.0009517058846386289
27256,0.002050280145984132
27257,0.004141718584602586
27258,0.006029108178676765
27261,0.010555797953795631
27263,0.013588149933119228
27264,0.013547278029270832
27265,0.012588028545154568
27267,0.009695923624217697
27268,0.007501778473258612
27271,0.006511423240789569
27272,0.007307196846192238
27273,0.008209491348003722
27274,0.00954848324220839
27275,0.007481833422960808
27277,0.0017471811713969017
27292,0.00020615712947893227
27294,0.00272643670689276
27295,0.003179390157966973
27297,0.0041618802374555185
27299,0.0034073771245587367
27301,0.0024895412571777366
27302,0.0018731668148660962
27303,0.001995091003824863
27304,0.0022975827157447897
27305,0.0023659534365126217
27306,0.003094625099036478
27307,0.00259437123457728
27308,0.001304410033981989
27310,0.001242209241060269
27311,0.0011965681772184752
27312,0.001587926813011701
27313,0.0018616216034990688
27314,0.0023266081403127345
27315,0.0024014170863293745
27316,0.002244099964594168
27317,0.0019768979813299366
27318,0.0017411040594738003
27319,0.0012341467223170222
27320,0.0007125735738294064
27321,0.0003730156596932232
27336,0.011889413067861388
27339,0.010664940310817642
27343,0.009923672714234858
27344,0.007123530673718186
27348,0.005846842628899567
27349,0.006546619278928582
27350,0.007944942883156277
27352,0.004669294733044998
27369,0.0018234430641909684
27372,0.0042914487450702345
27376,0.003932837704364984
27390,0.0016709534330120084
27391,0.0011606678377595971
27393,0.0014187076719079483
27407,0.0002213392117014153
27408,0.0008377222232431407
27409,0.0013780644614639647
27410,0.003930966052292646
27412,0.0035263017488064777
27424,0.0041237744281492185
27425,0.004665967684854782
27428,0.003039172420371606
27451,0.0049300670315138035
27452,0.004514128476276199
27461,0.0025964815968535036
27462,0.0023726079461742675
27473,0.0004019078713584649
27495,0.004997840177624774
27500,0.0026895248320280055
27503,0.002606189854095515
27504,0.0028851728881034576
27506,0.0014974884520983422
27525,0.002941929982352786
27526,0.0036546956257376907
27527,0.004581000853185623
27528,0.005006468421249499
27529,0.004641616604617544
27531,0.0031372407485635695
27532,0.0023891602097496664
27533,0.0029098455014178294
27534,0.002640843426749675
27536,0.002589123681140157
27537,0.0024483043566711467
27539,0.0022693110368228646
27540,0.0014083811794741755
27546,0.0006304099721541349
27547,0.0004818606687411137
27603,0.0022909305224017994
27606,0.00450499699929923
27612,0.0011942118504134139
27614,0.0021171458170352385
27679,0.011690928284218239
27681,0.0011207176226414861
27682,0.0021824458387312124
27762,0.0025888687825285474
27832,0.023986286583561264
27834,0.03582073875754511
27992,0.023770068948733576
27996,0.05320334221669426
28074,0.03147713798321153
28156,0.026582670735240607
28157,0.04211006568590181
28162,0.04786049792567526
28246,0.03149828764099427
28414,0.03173218670871894
28488,0.003149808237230143
28490,0.013009809038374651
28492,0.029951557506841968
28497,0.04520892476270782
28499,0.03178396107695636
28575,0.01860472089605431
28580,0.04906283874934445
28662,0.032021812414850054
28663,0.03325543584901609
28749,0.03246173213462074
28832,0.03197114238353907
28835,0.011684158639554857
31366,0.00736782114466181
31393,0.006024104538984455
31424,0.006801230583771923
31425,0.006385635520070984
31426,0.007226641700729867
31430,0.0033830888924224105
31446,0.0002457743012520757
31456,0.006080438771592719
31458,0.0041105527259648195
31459,0.003790221938554523
31460,0.0034175656918091915
31464,0.0011055865942042361
31467,0.0012264774525328256
31492,0.007352627825369211
31493,0.0056197336838368
31495,0.0011331144032907601
31496,0.0009869350130565925
31497,0.0001771616872283537
31498,0.0015599532526026985
31499,0.0023368454587986585
31504,0.0004292987893155798
31506,0.0005899271460063307
31534,0.006303364121897505
31537,0.0014155251563428147
31538,0.002553043337896248
31539,0.00163259791946559
31574,0.0030819412806505015
31579,0.005846739873615425
31580,0.003718271141610915
31627,0.0034701863785810876
31632,0.0034783957258611824
31634,0.004707820345773491
31638,0.006155136912959309
31684,0.005705372420599554
31685,0.0073166411906009044
31688,0.008297517334490136
31689,0.007657081775306985
31692,0.002705652955209272
31693,0.00035370787373666194
31694,0.005041857163852358
31736,0.002482000281602298
31737,0.0061750032841965076
31739,0.00970128027976424
31740,0.00990677635798121
31788,0.002079005555429907
31793,0.009678340386048236
31796,0.004815052599300086
31840,0.0020572156662905473
31841,0.0010480327271572584
31847,0.008395264011543876
31848,0.006977586016988469
31849,0.004473113183087219
31889,0.007434377827098414
31890,0.003746402669008834
31895,0.0011526001956996255
31896,0.003030243816602469
31897,0.005059839030499875
31900,0.007869988538451368
31901,0.005839634138371385
31932,0.01131071163946835
31933,0.009022046944946033
31942,0.00594649125890407
31949,0.003844775431629277
31950,0.005029555320608655
31953,0.005416059983052554
31954,0.00390828441647126
31986,0.012119112752096317
31987,0.010090232061018466
31988,0.009817667059144632
31989,0.007489499517768353
31997,0.005597994002615982
31998,0.00024429264074729687
32004,0.002626491870477165
32043,0.010301312606813488
32044,0.009525217061177142
32045,0.007249011575317661
32046,0.0036267912042034826
32056,0.0028639827043614365
32057,0.0006987163676892464
32059,0.0009176793700990133
32091,0.0026686556607470268
32099,0.008900325270430599
32103,0.007616763926318606
32106,0.0046597529211017
32107,0.003813416457519917
32108,0.0028088123670705306
32117,0.002578773879265082
32118,0.00122756323371969
32119,0.0016060200044866477
32120,0.001549002330018739
32121,0.0011853284265201584
32153,0.0014634791648042707
32154,0.005034156977692163
32161,0.00749927846886697
32162,0.007307550773645411
32170,0.0004668159062945902
32171,0.002067575614908811
32180,0.002462555312378398
32182,0.0016679909990246467
32183,0.0013242599093112122
32215,0.002288586961181082
32224,0.006693626193519203
32245,0.001499268355770245
32246,0.0008824063032932085
32286,0.006947246040440307
32288,0.008115256712811113
32289,0.008907101526761416
32290,0.009209943004813616
32291,0.008005249578853032
32296,0.0002762370873638777
32299,0.008177753745759736
32305,0.0016895538502803248
32322,0.002419365183926245
32349,0.005014645871015037
32362,0.012141395144571972
32365,0.011134600769216754
32367,0.010371251697183484
32368,0.006449742434614861
32370,0.0024200576106341355
32384,0.004656834565394681
32408,0.004591929920717635
32417,0.007056504526011036
32431,0.008887017415068114
32434,0.006253735652313359
32435,0.006807251544993252
32436,0.007119464970381634
32448,0.005045250382993721
32449,0.005179665451594633
32480,0.00047342249143255603
32481,0.004605877968471562
32490,0.008915724082618558
32493,0.009035610011782479
32495,0.006552991879919754
32498,0.007574369446131354
32499,0.007421257564573768
32500,0.007391665357054027
32501,0.007417699118988996
32503,0.0056429899761794074
32512,0.005294337170868984
32515,0.004908763985807667
32516,0.001049341519612875
32545,0.001697861900336997
32546,0.0028313589405842667
32547,0.0028096596721702014
32548,0.003296874633317209
32549,0.0024452903270959035
32554,0.0035006613667433765
32556,0.008383231286391284
32559,0.006361447022876464
32563,0.007034104625946473
32564,0.007033115036907605
32565,0.006853012971999916
32566,0.007126351576331073
32567,0.006168069772594543
32575,0.003182903298482723
32580,0.0029854644264076906
32609,1.3305401216634078e-05
32619,0.0027141724202196476
32620,0.004008283808704296
32621,0.005202541938055394
32625,0.005290713221685595
32626,0.004892471356868688
32629,0.005690641445765529
32630,0.006169989880509365
32638,0.000491275160809292
32639,0.002136699993624011
32640,0.003007738227952565
32641,0.00234267671403855
32685,0.004340158953198208
32686,0.004166444086814522
32687,0.003852957034478245
32688,0.004553857946533906
32689,0.004450866021177947
32690,0.003682034916499501
32699,0.0019077813919402514
32737,0.00016342832269944892
32738,0.000969453185345827
32740,0.0037744706126829224
32742,0.006759811450754858
32743,0.005791724128319376
32744,0.0037879689018408143
32745,0.0032519007285185977
32802,3.1459130234802046e-05
32803,0.0005911664095666872
32804,0.0012355161585618777
32805,0.002661277103918662
32807,0.006426862050601035
32808,0.005632310591157055
32810,0.005440703115946903
32865,6.645074577499108e-05
32873,5.6969685452735624e-05
32875,0.001042635137334029
32877,0.004856244585979833
32879,0.006495257229439564
32940,0.007376637098820641
32941,0.006896337960035434
32953,0.0045681558734254465
33084,0.0041054683461430475
33085,0.00997374888415175
33156,0.008215108835154248
33157,0.009424727838739115
33230,0.004464434809839801
33568,0.012937746902338584
33572,0.01304503528694453
33573,0.012841626340503749
33577,0.00023537343332339392
33578,0.0005930518952402444
33608,0.005671278141997705
33609,0.0067309792538829665
33611,0.008906631685225912
33613,0.0134830085853703
33614,0.017180742315775488
33615,0.0171878795630935
33617,0.017464519335307876
33618,0.016082996097619994
33619,0.015506503113623522
33621,0.011645936598126416
33622,0.006623112173338876
33651,0.0022927485365972222
33652,0.0053984973565644745
33653,0.006542668392528876
33654,0.007205785942813433
33655,0.00809370461241636
33661,0.018058516575919392
33662,0.015869868588511325
33664,0.014723929562732486
33665,0.01313094063004698
33668,0.001846705956263703
33669,0.00010978845887401959
33693,0.0012205560591691054
33694,0.0017154867021484908
33695,0.0021804773777895576
33696,0.0023326983246649527
33697,0.0040634224808349904
33700,0.00804540384188375
33701,0.009332889458838317
33712,0.0019496792793739146
33713,0.0008273319286635105
33714,0.00034999867342612993
33752,0.011939556873095596
33753,0.010775873082018718
33755,0.00722152853575183
33756,0.00173112446764549
33757,0.00159789028111952
33758,0.00028989265907484747
33781,0.0016414444037662344
33782,0.002010439642620464
33783,0.002487896771663225
33788,0.009164907176876194
33789,0.007700026024314698
33790,0.007715330241369733
33793,0.008591064279771434
33794,0.008919071991966603
33799,0.0026270139439423137
33800,0.001764513860188109
33801,0.00010688393114813219
33822,0.0012206772622772452
33823,0.0014814538465933904
33824,0.0019121624530151439
33826,0.0022548878577640153
33827,0.003841112353791902
33829,0.005941104483851057
33831,0.006277680084665808
33836,0.00536950056683771
33841,0.0015633278957557517
33842,0.0005235619393605946
33861,0.0003682115277768675
33862,0.0007526349370872048
33863,0.0010968534046221711
33866,0.001885893572402725
33867,0.0024297013370196655
33869,0.004188878227368218
33874,0.0060744908533255796
33905,0.0006919067125015216
33906,0.0019844453801883847
33909,0.005543680817410773
33913,0.002771183599078706
33914,0.002955299340129388
33915,0.0022594666402042537
33945,0.002836158821085608
33946,0.0038742363532081746
33947,0.005040356701277488
33984,0.004153185594291361
33985,0.003256637337059084
34858,0.0025719384676110434
34859,0.0027357895291867003
34860,0.00668567153455737
34861,0.006693361343293812
34938,0.00019540578440940384
34941,0.007299690884644794
35019,0.0007668581377555851
35020,0.007795709115563811
35021,0.008686994232661135
35100,0.0024337123379242834
35102,0.006579283443213499
35107,0.006175104794997058
35184,0.0049789940744107974
35190,0.006524363237869075
35191,0.005344913531371283
35192,0.005760603074567013
35271,0.004941714994931082
35272,0.005715738630005807
35276,0.005600125303761175
35354,0.0023341158985161767
35355,0.00025372794002119286
35357,0.0026765187057549264
35359,0.003160433094109428
35364,0.004998557790514942
35443,0.0019941051312961583
35445,0.0026368856369426382
35446,0.001984388991021659
35452,0.003583940123783714
35453,0.004722573094912708
35454,0.008765389922613718
35486,0.0025845823047162472
35487,0.0038136683775173304
35492,0.00848956123313627
35529,2.443575885454669e-06
35530,0.0006151205969017309
35531,0.001456573358451181
35532,0.0016107952536035515
35539,0.0029330294069239613
35540,0.002537510837410149
35541,0.007464934194962192
35559,0.022634962107614107
35560,0.023680490283321427
35561,0.024827424306747878
35562,0.021048617681121658
35573,0.002578937037628063
35574,0.0031905821461380057
35575,0.005700652983913239
35576,0.008892321083016692
35617,0.0007480135290744318
35618,0.0005550640812919376
35619,0.0008637682843151785
35629,0.008420163818648204
35646,0.022678513844016833
35648,0.026455588649934338
35649,0.023458931315229074
35658,0.0012498335988860498
35659,0.002595533874930892
35660,0.003969569977734179
35661,0.005169890407119876
35662,0.006546342341600757
35663,0.009008695305371205
35664,0.010031970096454687
35665,0.009234215576051193
35717,0.00802723802146792
35718,0.011046523820229862
35737,0.024034986706039443
35739,0.017730747143040758
35748,0.003479054646735813
35750,0.006099816982468864
35751,0.009181026305857461
35753,0.010892538456009817
35754,0.005967479131112575
35755,0.01308817283566805
35756,0.01015102928323482
35806,0.003810900916612475
35827,0.02344480669293478
35835,0.0007097699334222778
35836,0.0017209232970866815
35837,0.003184011053457999
35838,0.0060028857686779576
35847,0.006463348731943033
35895,0.00848155670962945
35896,0.01322641425368756
35915,0.01453390259648568
35923,0.0023306804480131304
35924,0.003986082151128713
35982,0.0026497313510496076
35983,0.007692003862791414
35984,0.014821157917824946
36002,0.011589558202173136
36016,0.00892596501526248
36017,0.00828004053423566
36018,0.014405206258882
36020,0.011860806475872085
36070,0.000491154991966441
36071,0.010117672194272329
36072,0.013634562154182227
36090,0.0069675580045421796
36102,0.010185363129872772
36104,0.012518846175447502
36105,0.015798908254779066
36106,0.015938359353105898
36159,0.012341698794174325
36182,0.01192733403081374
36188,0.029519865417502903
36189,0.024584284731180805
36192,0.017765500823674125
36193,0.020104492449235525
36196,0.013070873506340916
36197,0.015181567975784026
36198,0.005502344262004079
36245,0.0028598221336219466
36246,0.010488415616138889
36250,0.006772539752463286
36269,0.018775063744506576
36272,0.04707334026687829
36273,0.04576451416106635
36277,0.016217884576399662
36284,0.015870059799079968
36285,0.007062109194221908
36296,1.2615646713848638e-05
36297,1.0097175011632548e-05
36331,0.005671380063635118
36348,0.032494397148093664
36365,0.0040571482603244426
36375,0.008264919300395792
36376,0.006737061503170673
36378,0.0032318408244284558
36379,0.0019951749186091316
36380,0.0014616741692833062
36381,0.0016963724955474145
36386,0.0005267711889749755
36415,0.02292833279484214
36416,0.0049686032239998216
36433,0.134172269518573
36438,0.006533078527909785
36444,0.0449771777648986
36449,0.0014232328504691113
36450,0.0026729999542836657
36451,0.0036541860264302185
36452,0.0057811575842347356
36453,0.009221905013861142
36456,0.012901837475321355
36460,0.010300989454342909
36461,0.008113414220206385
36463,0.0027393480010179305
36465,0.0033156364751055966
36466,0.0008559117600421619
36467,0.0026435999203759082
36472,0.0002729730719276423
36495,0.022917909057197403
36496,0.004995241500758942
36529,0.0007943371303328271
36530,0.0010699348261790597
36531,0.0015401912153776888
36533,0.007642334281789927
36536,0.011568446594910312
36537,0.011247398080465622
36541,0.0037140345490811128
36542,0.006153455403035016
36544,0.004250897805853931
36545,0.0038078072997760905
36549,0.005822225051813916
36554,0.0037017618381925818
36573,0.01976939588984303
36624,0.00303784392625056
36625,0.005272678956242341
